EAN,Total 
7078560415841,1
1737345432119,1
2320059761447,1
4105850830435,1
6098801584304,1
9408324503602,1
5532025877145,1
7922164240326,1
8255471090513,1
6248724028168,1
1923812427584,1
1338579395500,1
3546172595922,1
3359222412977,1
0313216073851,1
7455842417616,1
4676373975922,1
8238998689552,1
6272299631508,1
0291233223964,1
4389616924747,1
0763483632754,1
9377043383836,1
4643899250147,1
0672198179600,1
3554159085557,1
3216431416113,1
5389187091199,1
2432538683369,1
5255590090732,1
7063789589992,1
7830379076329,1
2092532670422,1
5549001351896,1
8904788132439,1
7463446307608,1
8573840502239,1
5013067335881,1
5493486287778,1
7126294798188,1
5263451816766,1
5260837959369,1
4547032509393,1
8147389741581,1
9432237563262,1
5087256739637,1
2713983115460,1
5303599921981,1
2525795981160,1
2150506830101,1
3992176067192,1
6426736479325,1
4212395162928,1
2265965019551,1
5921193054319,1
2516860541860,1
4715357613228,1
4675128003118,1
2046676787409,1
2832123296088,1
2821951083427,1
7937767976183,1
9576054677570,1
4513717546540,1
4243887223438,1
3058977571402,1
3759029527339,1
6196609641851,1
7848010985282,1
8825444869684,1
9853064252042,1
7332095414817,1
0476960044888,1
3182711068054,1
0562063565600,1
8222229302754,1
5902562295182,1
9919072287787,1
1703937792558,1
6663604604698,1
3876642572208,1
2723403624601,1
4320143903065,1
7081260518781,1
2944797470333,1
7709291600786,1
8990422777616,1
4461457122732,1
4508790175800,1
6824299957975,1
1200026190245,1
4028661037179,1
2077123119429,1
6513014197504,1
4345314110530,1
3406010574758,1
3258216286764,1
7010341267003,1
2741305807564,1
5711258085309,1
8599341109395,1
2993046049653,1
1536775075688,1
4207078541015,1
2461495827936,1
2981863219724,1
5656297301679,1
2071315596111,1
1127485775977,1
4901962557204,1
2374638961780,1
3084089709891,1
9719831728861,1
6114526383173,1
9719124093294,1
6947187973847,1
5223023456011,1
7922020388537,1
8183462242408,1
3188395887769,1
0986568081029,1
5979877969060,1
0669522728320,1
5109969187243,1
1099966994583,1
5307953435909,1
5545163406160,1
6334276465237,1
8706432458588,1
8870835505047,1
3997499530477,1
2848518141208,1
3079947931484,1
0118760826485,1
2521974199036,1
0777208326507,1
1878396401478,1
4121372874917,1
6500026287255,1
2345343798619,1
6243387206786,1
5391974719384,1
6159101868034,1
5176271931048,1
7764049805387,1
6596018479982,1
3345381641051,1
8561629862964,1
7372411754463,1
6021741864496,1
2017139799413,1
4563609338753,1
6010356039870,1
2144186163673,1
1017863395876,1
1123984920313,1
6805160052173,1
7302417002152,1
7579905708289,1
3222400233926,1
3095109075247,1
0107259668774,1
8734397895209,1
7930935856713,1
7075536064690,1
7535358851644,1
0189029933695,1
4002154674225,1
2202842830366,1
7378963129568,1
2464411086578,1
7576335670728,1
6383726439960,1
9953557390043,1
3798080164459,1
2835300953415,1
1589425910853,1
3606113764128,1
5092809497605,1
8843174226416,1
3827305447579,1
3711631270652,1
4976327355306,1
4273720161368,1
5222136538911,1
0520623818207,1
1896478716838,1
7813140132639,1
4153087227962,1
5640827233325,1
0873259300326,1
2862196853147,1
7152717729507,1
7469633532792,1
6426625829705,1
1065412728330,1
0080742914346,1
5869907571021,1
0555645411396,1
8001708162146,1
8182138619490,1
9709865768223,1
4624070264221,1
9652611934802,1
5875472180049,1
3190141487833,1
4933488344938,1
4653483812705,1
4814938860843,1
4835969850009,1
0095547654267,1
2480326065200,1
2455147960447,1
6240412339822,1
8663506335346,1
7586504409820,1
5385228219881,1
5725259892194,1
2535889643676,1
1489930364243,1
3014486042772,1
1345480353864,1
3818352329420,1
5107701702648,1
7474958378994,1
4293411306779,1
9915892644410,1
1360453191397,1
9559448462464,1
3102847672499,1
8672296636205,1
7130210057907,1
4841743076398,1
6390791403765,1
6957601974343,1
9150990603949,1
4322176137028,1
3306176473486,1
0568361044144,1
3538715110310,1
7997953306880,1
3124888923682,1
1041905921297,1
8703942768435,1
0987949489298,1
1725622865941,1
8965366112861,1
4751675648375,1
7090759646140,1
3906997924633,1
2550724723634,1
1256099457280,1
8695287329313,1
8894516026522,1
6150750965228,1
2739119245801,1
9875316975769,1
4581004770930,1
9737550469469,1
4102330646517,1
4615704536982,1
6505918696788,1
4332494932724,1
1627478099795,1
3804637364354,1
0129688787680,1
6583482164506,1
7769611429978,1
9152967273254,1
3416110615893,1
3653143222708,1
3320188349232,1
6676986712332,1
0472764085188,1
5797691121880,1
1453930254620,1
3771772349624,1
8519974535101,1
5724306632707,1
9162357336971,1
6448536635114,1
7963834002257,1
2948332349382,1
6259822015714,1
2425035386116,1
2567672694077,1
3095501235270,1
2072961651865,1
0485690693778,1
6779328747839,1
0826695848884,1
2930365201898,1
1479359415350,1
8478750359341,1
8881629674146,1
9853724751397,1
0780607037462,1
1389215732722,1
6640918160782,1
9926876524963,1
6641347344705,1
3477979629414,1
2356657461717,1
6791103618844,1
2106502745413,1
5510194342152,1
7135859271578,1
9486681712417,1
6204639292926,1
4634300600668,1
8540690077569,1
6432760859521,1
6251855869999,1
5856703268019,1
9216096711497,1
4387528385182,1
4485557642792,1
6110946381959,1
6285646261570,1
6937507804852,1
0059007047228,1
6526619969568,1
8251386371488,1
2116014941852,1
8576702113826,1
9437529237463,1
8170552454865,1
3538463049344,1
4815708040588,1
0395501454200,1
5560884849263,1
7511920204636,1
8398456734917,1
4762319051925,1
4963284670375,1
6752061098345,1
0876917279828,1
8364580388944,1
6984414823797,1
5507118596609,1
4370127000075,1
3207551638448,1
1059769694882,1
9632320891047,1
0068874364888,1
0711111305754,1
5707183978779,1
9987105359831,1
7675869697659,1
0831565002389,1
4248119104363,1
3728323120102,1
6376133506554,1
5363572541889,1
0767171617849,1
4162096246826,1
3606911734248,1
8515565942877,1
8625812545284,1
2998222498713,1
6432295608588,1
6566791251211,1
0442936986773,1
0813344844878,1
1125177061797,1
8281370167452,1
8255848435510,1
7886528787875,1
7948971639825,1
1288661565017,1
6153743633272,1
6386643365312,1
3725235961021,1
6769183026828,1
0743008027692,1
8845966467854,1
3336487315175,1
1463252636479,1
3437118020120,1
7702957505333,1
4213280569617,1
9513364093270,1
9663456791925,1
1320972747192,1
6192118713348,1
0015939174180,1
4378274785500,1
8953750523171,1
6537109180363,1
9148396203801,1
2281925687554,1
7605370712268,1
9954104436108,1
1675658363105,1
2651910714242,1
1448829719120,1
7873360858740,1
4952869472121,1
8552382266809,1
6121436716632,1
0362868235018,1
4832931936334,1
4069562631394,1
1713546902934,1
8020062359603,1
9701802702048,1
1465612787692,1
7335982431294,1
3177296801950,1
8212586929732,1
5235517365747,1
6663132625035,1
6259689659557,1
9325906047265,1
7058211041155,1
9574430066406,1
8168469703626,1
0739429138758,1
1828366386298,1
7832010268483,1
6904121893296,1
9208128910121,1
6325850429905,1
2337042233232,1
8025408180316,1
8411190919232,1
2041423081007,1
1787664092914,1
1877186400684,1
2995830812368,1
1061954633323,1
3676158440813,1
8464648189510,1
7907769791695,1
7292811293044,1
6138320408719,1
8862003439025,1
4225250946335,1
5965458687393,1
8539278498261,1
7688856131456,1
1642442244506,1
4824390670959,1
0239222028978,1
0361985880880,1
1644813653122,1
8802988800939,1
4924850083104,1
5097644234835,1
7415862686225,1
7949455811478,1
4009704318417,1
3928326097535,1
6397683811165,1
3754582621500,1
1836664501749,1
3875198889433,1
5518944666022,1
0107714647665,1
5922196602194,1
6027704358279,1
4624554571623,1
0277151019278,1
3964890612231,1
3043706076969,1
4615939224081,1
1217738275870,1
7970288907540,1
4821503499476,1
0401717630977,1
4092504224897,1
4236081017767,1
3370733042101,1
0062154387536,1
6882667299881,1
2155536904822,1
0765326109713,1
6086840916460,1
2867146806181,1
7566729251459,1
3603471475642,1
8041403791784,1
5894643986761,1
2590353261299,1
3591044351816,1
9709741034176,1
3331376094445,1
9358314647031,1
2209362095299,1
0374160006029,1
4936321021645,1
6172844081911,1
8488254840719,1
1541618848893,1
7264733307079,1
8577960801821,1
8067859614606,1
7095260577266,1
3558897505346,1
8642195680890,1
3436009547715,1
1583484635412,1
0486996075855,1
2554750107970,1
6065434563167,1
3149165244700,1
9244353951164,1
2907017570053,1
3375826983811,1
1946891176525,1
0098212084017,1
7541877352203,1
1087639213338,1
7378252474775,1
2356052887761,1
5860022877463,1
9829028548681,1
3457182521583,1
0860927142678,1
8066343234436,1
1557058116393,1
3507596598722,1
7228996447064,1
3692897151247,1
1330037198869,1
5787224761812,1
6371456306706,1
4685571629797,1
9219059568435,1
6517601003063,1
7998843441674,1
4225370326048,1
2802901619309,1
9695685166199,1
9089009344408,1
4129744484085,1
2545173744729,1
3437862309359,1
8148034000213,1
7475414410302,1
3176941469293,1
9328345380344,1
5046707169409,1
6269586589468,1
5040330381399,1
6883848937233,1
8827653334069,1
7026251790173,1
6138729341655,1
9420300867850,1
7192276392620,1
8456790708633,1
1369742936923,1
4637771315772,1
3358909681279,1
7404300619604,1
7789000499528,1
2904242821608,1
7278758630166,1
1533896854369,1
2758208448039,1
5582595887846,1
2831697494197,1
0916204728230,1
6369935575651,1
0934872243312,1
4970627095061,1
4047721574898,1
5924131001314,1
8051479911184,1
0313525400805,1
7094243864911,1
2581553705799,1
7928492717493,1
9231918592115,1
1032589073822,1
3199489393295,1
4321719836732,1
6276290266660,1
8654353611004,1
7823115250916,1
8125302427682,1
9206264464843,1
9924897810560,1
9706848627171,1
2367383852151,1
2583202091208,1
0111008486953,1
8182681922986,1
0110949711292,1
0399674323820,1
1545210830782,1
6224572464761,1
8799132812460,1
4693316893037,1
7690849766835,1
6803003318585,1
5346807350722,1
6367824024655,1
0898838351308,1
6579472402314,1
1863879837035,1
0455832481716,1
7935757001686,1
3404007404606,1
4612653445983,1
4291020484383,1
0472755313504,1
0302738353657,1
3699762097655,1
3197671012771,1
0982793334503,1
3414951535141,1
8360145532241,1
7528925966506,1
6389946876370,1
5891868789573,1
9226198435856,1
2442798239794,1
1268173943985,1
9579604390516,1
3224727609354,1
8996940091302,1
1161802707296,1
3558725654819,1
5210367244244,1
0717825883403,1
9566593742730,1
4342530908736,1
6773653194771,1
7877201876832,1
8928361706077,1
5924029070651,1
8988849233877,1
2351157859682,1
5229301417002,1
5528323611796,1
4224735689569,1
1646008597976,1
2046475673811,1
8218142604358,1
5335825170597,1
8754690146945,1
3599613428372,1
4583246537128,1
0575832893309,1
2138806848255,1
5858315703162,1
3198108504647,1
7313871305093,1
7924438982994,1
5170090870977,1
0747383001001,1
3307082419124,1
4312270528556,1
7490610230301,1
4433730232049,1
4464896320301,1
8673175335868,1
2624825044698,1
6470613745034,1
3573787822020,1
0470992825835,1
3361129615917,1
5698712776730,1
5367422949580,1
5431134811456,1
0848226577551,1
9434902996047,1
1482027482981,1
3133229327492,1
1623247212341,1
2131478506706,1
2804102878479,1
8476788177401,1
1283329652993,1
3832900567577,1
3275463105488,1
1602877278057,1
4299851404730,1
7485282863728,1
1279942358923,1
0610485709994,1
7049217696937,1
9923753898629,1
0322495939567,1
8595338900358,1
3481948452392,1
4056341354780,1
8997002741562,1
1825309926153,1
5471126681513,1
4233877598882,1
7666146011770,1
3866195435488,1
1513478945043,1
5782034911952,1
8331704698029,1
4383665287488,1
4181338624536,1
0100755456579,1
8822420300612,1
9252011800518,1
1037883447072,1
9910922495208,1
0043640254204,1
2750209855724,1
1723137839150,1
8300711001306,1
2779090803287,1
3344701492694,1
8030413467703,1
8814163256608,1
2272846348679,1
3262069849403,1
3635298994785,1
2999379730442,1
1029803246315,1
5344363727071,1
7227284124120,1
6457013644495,1
2687309533415,1
3433000809668,1
3901991334730,1
1043942168703,1
0012537427809,1
1721973071406,1
8623007140979,1
8912650656785,1
1344661690484,1
6962241818636,1
9885000505714,1
0000261275896,1
2574089104662,1
0941002111762,1
3123778391822,1
2801731396886,1
5637842903968,1
1267547634603,1
6450669819972,1
4636890303707,1
7539083712614,1
1055396589386,1
6329365938976,1
6880565811853,1
6218541062577,1
0260815736789,1
7256827710292,1
7953777378557,1
1843056144996,1
0509851834203,1
